url,zone,days,total invested,deposits number,TopListPrc,monitors number,design,text,licence,forums,reviews,listings,firstLap,plans
okeydeposit.com,com,-1,-1,-1,40,5,3,0,1,6,0,7.00,-1,700.0
keyofdollars.com,com,7,170,13,100,5,0,0,0,3,0,0.00,1,5.0
bancgl.com,com,147,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
getbitcoinforever.com,com,9,-1,-1,100,2,0,0,0,0,0,0.00,-1,-1
x-fund.trade,trade,6,-1,-1,100,2,0,0,0,0,0,0.00,1,30.0
feb-profit.bid,bid,6,-1,-1,100,2,0,0,0,0,0,0.00,1,28.0
today-profits.com,com,12,-1,-1,50,2,21,0,1,0,0,0.00,1,30.0
capitalcoin.biz,biz,18,5509,73,83.33,6,0,0,0,3,0,0.00,-1,7.0
fxmillion.biz,biz,5,1561,38,100,2,0,0,0,3,0,0.00,1,4.0
hourlyer.com,com,256,2525,211,100,11,12,2,1,9,0,0.00,1,48.0
bitmingroup.com,com,7,678,62,83.33,6,5,1,1,5,0,0.00,1,20.0
succeedday.club,club,58,216593,160,83.33,6,18,0,0,4,0,0.00,-1,5.0
crypto-alliance.biz,biz,11,-1,-1,100,2,0,0,0,2,0,0.00,1,50.0
away-coin.trade,trade,6,-1,-1,100,2,99,0,1,0,0,0.00,1,33.0
synterium.com,com,416,-1,-1,-1,-1,1,0,0,1,0,-1,-1,-1
btc-founder.com,com,35,-1,-1,100,4,0,0,0,2,1,0.00,0,0.8
investlister.com,com,79,10,1,95,20,5,0,1,8,0,0.00,-1,3.57
hot-currency.com,com,13,-1,-1,50,2,56,0,1,0,0,0.00,1,80.0
bitcoininvest.cc,cc,40,-1,-1,80,5,0,5,0,4,0,0.00,1,7.2
asiacoinmarket.net,net,69,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
emblem.life,life,2,195,7,100,1,48,7,1,4,0,0.00,1,4.25
mayorcoin.com,com,182,-1,-1,50,2,8,0,0,0,0,0.00,1,1.0
tradetoearn.info,info,13,-1,-1,100,1,0,0,0,0,0,0.00,1,2.0
primebit.io,io,12,-1,-1,100,1,0,0,0,0,0,0.00,1,50.0
zoss-fund.club,club,16,-1,-1,100,2,0,0,0,0,0,0.00,1,44.0
cycler-lucky.bid,bid,7,-1,-1,100,2,0,0,0,0,0,0.00,1,50.0
12-great-days.com,com,146,55139,611,72,25,754,0,1,14,4,0.00,-1,0.43
investjpgroup.com,com,36,101,7,100,6,0,0,1,8,0,0.00,-1,15.0
etherminerz.biz,biz,12,-1,-1,50,2,3,0,0,0,0,0.00,-1,10.0
bitcoininve.com,com,30,-1,-1,50,2,36,1,1,0,0,0.00,-1,2.5
madedeposit.com,com,214,-1,-1,75,4,0,0,1,1,0,0.00,1,700.0
gift-capital.com,com,11,-1,-1,50,2,25,0,1,0,0,0.00,1,50.0
fin-insider.org,org,61,17528,337,100,3,758,0,0,0,0,0.00,1,2.2
royal-crypto.com,com,11,-1,-1,50,2,27,5,1,0,0,0.00,1,100.0
some-fund.club,club,7,-1,-1,100,2,0,0,0,1,0,0.00,1,28.0
m-invest.win,win,7,-1,-1,100,2,0,0,0,0,0,0.00,1,20.0
btc-farm.com,com,45,1771,27,83.33,12,0,0,0,13,1,0.00,0,2.0
bitmaxis.com,com,11,340,12,66.67,3,0,0,0,3,0,0.00,-1,10.0
bonestopco.com,com,126,350,6,100,2,1,0,0,5,0,0.00,1,72.0
partisan.capital,capital,49,73893,881,66.67,6,724,0,0,4,0,0.00,1,7.0
pay-finace.club,club,7,-1,-1,100,2,0,0,0,0,0,0.00,1,45.0
invest-trade.online,online,31,-1,-1,100,1,13,1,0,1,0,0.00,1,20.0
income-pool.com,com,12,-1,-1,50,2,9,0,1,0,0,0.00,1,30.0
crypteiro.com,com,23,94258,377,100,3,0,0,0,3,1,0.00,1,24.0
pretium.biz,biz,10,1023,52,0,1,0,0,0,0,0,0.00,1,10.0
safe-income.life,life,119,7121,78,100,1,4,0,1,3,0,0.00,-1,-1
goldminer.cc,cc,237,-1,-1,100,1,221,0,1,2,0,0.00,1,30.0
bitcryptotrading.com,com,2,436,35,100,1,13,1,1,4,0,0.00,1,11.2
crypto-profit.io,io,28,7595,499,81.82,11,0,0,0,7,0,0.00,1,5.0
exclusiveprofit.biz,biz,19,81,9,100,1,28,0,0,3,0,0.00,1,9.0
alox-cash.bid,bid,7,-1,-1,100,1,0,0,0,0,0,0.00,1,28.0
globe-fund.win,win,7,-1,-1,100,1,0,0,0,0,0,0.00,1,30.0
fastlite.cc,cc,150,-1,-1,-1,-1,0,0,0,0,0,-1,-1,5.13
amazingbtcdeposit.com,com,201,-1,-1,83.33,6,1,0,1,3,0,0.00,1,600.0
fund-play.com,com,10,-1,-1,50,2,18,4,1,0,0,0.00,1,25.0
white-coin.club,club,8,-1,-1,100,1,0,0,0,0,0,0.00,1,72.0
play-invest.bid,bid,8,-1,-1,100,1,0,0,0,0,0,0.00,1,37.0
cryptoaero.net,net,5,1043,37,100,1,0,0,0,0,0,0.00,0,12.0
kingsmarque.biz,biz,51,1676,153,80,5,2,0,0,4,0,0.00,1,2.0
AlgoProfit.com,com,47,147523,454,100,3,1,0,0,2,1,0.00,1,2.7
btcglobal-capital.com,com,10,236,14,80,5,0,0,0,5,0,0.00,0,14.4
masscrypt.ru,ru,127,-1,-1,-1,-1,0,0,1,1,0,-1,-1,-1
click-fund.win,win,8,-1,-1,100,2,0,0,0,0,0,0.00,0,20.0
hold-fund.club,club,8,-1,-1,100,2,0,0,0,0,0,0.00,1,50.0
myidealdream.com,com,208,-1,-1,100,1,0,0,0,10,0,0.00,-1,-1
bitfairs.biz,biz,8,-1,-1,100,1,0,0,0,0,0,0.00,-1,12.0
work-money.biz,biz,216,-1,-1,-1,-1,0,0,1,2,1,-1,-1,0.77
davor.io,io,20,-1,-1,100,1,0,0,0,4,0,0.00,-1,1.6
invest-realty.net,net,18,450,3,100,1,0,0,0,0,0,0.00,0,4.0
fortune-nano.info,info,9,-1,-1,100,2,0,0,0,0,0,0.00,1,29.0
cash-lucky.com,com,12,-1,-1,50,2,234,0,1,0,0,0.00,1,140.0
cryptoelate.com,com,1,270,19,100,2,14,0,0,0,0,0.00,1,80.0
make-now.com,com,12,-1,-1,50,2,1,0,1,0,0,0.00,1,100.0
phero-mania.com,com,82,2663,140,100,1,1,0,0,3,0,0.00,1,2.86
altradeglobal.biz,biz,278,-1,-1,66.67,3,1,0,1,0,0,0.00,1,1.0
rapid-coin.com,com,13,-1,-1,50,2,21,5,1,0,0,0.00,1,140.0
bkcrypto.biz,biz,155,-1,-1,66.67,3,11,0,1,7,0,0.00,1,1.0
btcpayment.biz,biz,12,10,1,50,2,0,0,0,4,0,0.00,1,25.2
traderwithbitcoin.info,info,10,-1,-1,100,1,0,0,0,0,0,0.00,1,2.0
sportinvestclub.biz,biz,34,-1,-1,100,1,0,0,0,0,0,0.00,-1,1.0
some-trade.bid,bid,10,-1,-1,100,2,0,0,0,0,0,0.00,1,28.0
thepiratebank.io,io,56,-1,-1,100,1,724,0,0,0,0,0.00,1,1.92
mining-x100.com,com,17,1093,20,100,1,0,0,0,0,0,0.00,-1,4.0
offshore-hyip.com,com,2,-1,-1,100,1,0,0,0,0,0,0.00,1,4.5
master-investment.com,com,11,-1,-1,50,2,28,3,1,0,0,0.00,1,40.0
bash-lucky.info,info,6,-1,-1,100,2,0,0,0,0,0,0.00,1,45.0
miningcoingroup.com,com,137,8706,95,100,2,1,0,0,2,1,0.00,0,1.0
bit-investing.eu,eu,26,-1,-1,-1,-1,29,0,0,0,0,-1,1,250.0
bitsecure.biz,biz,22,2305,81,100,1,0,0,0,3,0,0.00,1,10.08
bitincome.club,club,11,-1,-1,100,1,0,0,0,0,0,0.00,1,42.0
caskcoin.biz,biz,27,90,5,100,1,0,0,0,2,0,0.00,1,26.4
hourgrows.com,com,86,7253,528,100,4,0,1,1,0,0,0.00,1,72.0
easy-bit.club,club,6,-1,-1,100,2,0,0,0,0,0,0.00,1,39.0
capital-btc.info,info,6,-1,-1,100,2,0,0,0,0,0,0.00,1,30.0
bsfinance.biz,biz,682,499066,3685,29.9,97,6,0,1,24,36,6,0,2.0
bit-reliability.com,com,93,315147,4175,77.27,22,1,0,1,8,6,0.00,-1,0.43
forex-task.com,com,10,-1,-1,50,2,21,0,1,0,0,0.00,1,40.0
exa-finace.bid,bid,42,-1,-1,100,1,0,0,0,0,0,0.00,1,29.0
asset-inv.trade,trade,14,-1,-1,100,1,0,0,0,0,0,0.00,1,36.0
bitcoinloansltd.com,com,5,703,58,100,1,43,0,1,4,0,0.00,1,17.5
more-dollars.com,com,13,-1,-1,50,2,20,8,1,0,0,0.00,1,45.0
traderzclub.com,com,10,-1,-1,50,2,2,1,0,0,0,0.00,0,1.2
stomani.biz,biz,18,-1,-1,100,1,0,0,0,0,0,0.00,1,20.0
aquilon.xyz,xyz,32,-1,-1,100,1,4,0,1,0,0,0.00,1,3.0
antrius.pro,pro,149,-1,-1,100,1,2,0,1,0,0,0.00,1,4.1
payegold.net,net,42,-1,-1,66.67,3,69,4,1,0,0,0.00,-1,0.5
cryptobitcoin.cc,cc,93,-1,-1,100,1,14,0,1,0,0,0.00,1,800.0
cravesbit.com,com,6,30,3,50,2,0,0,0,0,0,0.00,0,5.5
cryptocurrencyinv.com,com,20,80,8,75,4,0,0,0,0,0,0.00,1,5.0
invpoker.com,com,3,3944,109,100,8,0,0,0,3,0,0.00,1,60.0
earnbitcoinforever.com,com,66,60,2,87.5,8,0,0,1,1,0,0.00,-1,12.0
lucky-fund.club,club,8,-1,-1,100,2,0,0,0,0,0,0.00,1,33.0
trade-bit.win,win,8,-1,-1,100,2,0,0,0,0,0,0.00,1,45.0
coin-lotto.com,com,12,1996,48,100,2,0,0,0,2,0,0.00,0,5.0
diamondhours.com,com,16,19895,1102,87.5,16,0,0,0,6,0,0.00,1,37.2
5traders.com,com,496,4284,64,100,3,0,0,0,14,2,0.00,1,1.9
marvel-trade.biz,biz,32,1075,22,100,1,0,0,0,3,1,0.00,-1,3.57
pay-bit.club,club,6,-1,-1,100,2,0,0,0,0,0,0.00,1,33.0
batch-coin.bid,bid,6,-1,-1,100,2,0,0,0,0,0,0.00,1,27.0
microsbit.co,co,29,620,31,100,1,0,0,0,3,0,0.00,1,1.1
investex.online,online,39,80,8,100,1,0,0,0,0,0,0.00,1,60.0
immeris.trade,trade,9,1773,65,100,1,0,0,0,3,0,0.00,1,4.23
coiner-ex.com,com,90,12467,932,100,7,4,0,1,3,0,0.00,1,96.0
touch-fund.com,com,11,-1,-1,50,2,24,0,1,0,0,0.00,1,100.0
bill-cash.win,win,17,-1,-1,100,2,0,0,0,0,0,0.00,1,31.0
cash-power.com,com,11,-1,-1,50,2,31,6,1,0,0,0.00,1,40.0
crypto-trader.ltd,ltd,215,170855,2990,94.74,19,4,0,1,16,2,0.00,1,1.0
xomio.io,io,34,1422,16,75,4,0,0,0,3,0,0.00,-1,1.35
usdonline.org,org,148,6502,48,50,4,2,0,0,9,0,0.00,1,21.6
easycash.money,money,581,6323,188,82.35,17,6,1,1,9,0,150.00,1,0.1
grand-dollar.club,club,18,-1,-1,100,2,0,0,0,0,0,0.00,1,39.0
tetnaz.com,com,109,77946,824,70.59,17,753,0,1,8,2,0.00,-1,0.43
moto-cross.biz,biz,8,3722,135,100,1,0,0,0,3,0,0.00,1,20.0
simple-profits.com,com,11,-1,-1,50,2,134,4,1,0,0,0.00,1,50.0
ecx-coin.club,club,6,-1,-1,100,2,0,0,0,0,0,0.00,1,28.0
trust-money.bid,bid,20,-1,-1,100,2,0,0,0,0,0,0.00,1,20.0
cannacy.biz,biz,16,245,3,100,1,0,0,0,4,0,0.00,0,8.0
cyberexlimited.com,com,20,-1,-1,66.67,3,0,0,0,0,0,0.00,-1,14.5
bitxenon.com,com,29,-1,-1,100,2,0,0,0,0,0,0.00,-1,1.5
advance-money.com,com,11,-1,-1,50,2,62,3,1,0,0,0.00,1,80.0
cashisgold4u.com,com,5,-1,-1,100,1,0,0,1,3,0,0.00,1,10.0
minersltd.com,com,30,55,5,100,1,0,0,0,3,0,0.00,-1,1.43
roi-profit.trade,trade,20,-1,-1,100,2,0,0,0,0,0,0.00,1,30.0
billion-play.info,info,20,-1,-1,100,2,0,0,0,0,0,0.00,1,42.0
blackbrother.club,club,17,16482,555,85.71,7,0,0,0,3,0,0.00,1,25.0
coingital.biz,biz,80,6699,52,66.67,3,0,0,0,0,0,0.00,-1,0.7
bitrain.io,io,9,4593,135,100,2,0,0,0,3,0,0.00,1,80.64
bitcoineffort.com,com,5,700,56,100,1,156,0,1,4,0,0.00,1,97.92
cryptoforce.world,world,278,-1,-1,100,3,0,0,0,6,5,0.00,-1,-1
bityard.io,io,14,2726,40,85.71,7,0,0,0,10,0,0.00,0,3.6
your-shares.com,com,12,-1,-1,50,2,0,3,1,0,0,0.00,1,50.0
profitinvestment.net,net,4,20,1,100,2,65,1,1,5,0,0.00,0,12.0
digital-profit.trade,trade,11,-1,-1,100,2,0,0,0,0,0,0.00,1,44.0
happy-dollar.bid,bid,21,-1,-1,100,2,0,0,0,0,0,0.00,1,37.0
mig-money.com,com,239,-1,-1,66.67,3,3,0,1,3,0,0.00,1,3.5
forex-bet.com,com,13,-1,-1,50,2,16,1,1,0,0,0.00,1,88.0
sharesking.com,com,10,831,28,100,1,2,0,1,0,0,0.00,0,3.0
tatwex.com,com,35,230812,904,100,2,0,0,0,3,0,0.00,1,6.0
altcoinshour.com,com,31,7262,391,88.89,9,0,0,0,6,0,0.00,1,42.0
auto-lucky.bid,bid,5,-1,-1,100,1,0,0,0,0,0,0.00,1,28.0
billion-easy.club,club,5,-1,-1,100,1,0,0,0,0,0,0.00,1,29.0
australianinv.com,com,135,3957,52,100,2,13,0,0,12,5,0.00,1,777
eco-vill.ltd,ltd,52,11909,254,100,1,0,0,0,3,0,0.00,-1,2.7
capitalmarl.com,com,11,-1,-1,100,1,0,0,0,0,0,0.00,0,2.0
bitnetcore.com,com,32,-1,-1,100,2,1,1,1,0,0,0.00,0,4.0
piggy-bank.io,io,37,9487,156,100,2,0,0,0,3,0,0.00,1,3.12
coinist.biz,biz,8,662,38,-1,-1,0,0,0,0,0,-1,1,28.8
bitstaxi.net,net,76,39480,597,100,1,0,0,0,1,0,0.00,-1,-1
globe-invest.online,online,49,20,1,100,2,0,0,0,2,0,0.00,1,3.75
mybtcmoney.net,net,33,-1,-1,83.33,6,1,0,1,3,0,0.00,0,1.5
hours-fund.trade,trade,7,-1,-1,100,2,0,0,0,0,0,0.00,1,30.0
safe-billion.info,info,7,-1,-1,100,2,0,0,0,0,0,0.00,1,30.0
lucky-invest.com,com,11,-1,-1,50,2,8,3,1,0,0,0.00,1,80.0
autosurfneverdie.com,com,7,20,2,100,1,234,9,1,6,0,0.00,1,140.0
tantal.biz,biz,9,10,1,-1,-1,0,0,1,2,0,-1,-1,0.8
hourtrade.biz,biz,59,-1,-1,100,1,16,5,1,0,0,0.00,1,900.0
databasegold.com,com,2,-1,-1,100,1,0,0,1,4,0,0.00,1,4.5
gssorted.com,com,14,-1,-1,100,1,0,0,0,0,0,0.00,0,1.5
xoxo-bit.info,info,53,-1,-1,100,1,0,0,0,0,0,0.00,1,28.0
mawertrade.com,com,22,40,2,0,1,2,0,0,0,0,0.00,1,22.0
cryptoinv.io,io,8,1495,3,100,3,0,0,0,3,0,0.00,1,3.6
crypto-future.club,club,16,-1,-1,100,2,0,0,0,0,0,0.00,1,28.0
technical-money.info,info,7,-1,-1,100,2,0,0,0,0,0,0.00,1,45.0
better-fund.info,info,26,-1,-1,100,2,0,0,0,0,0,0.00,1,36.0
stradivarius.online,online,33,48062,419,83.33,6,0,0,0,4,1,0.00,1,1.86
currency-profit.com,com,7,-1,-1,50,2,6,0,1,0,0,0.00,1,40.0
bitvest.biz,biz,36,-1,-1,100,1,0,0,0,0,0,0.00,-1,10.0
hourlybostercoin.com,com,6,941,62,100,1,89,0,1,4,0,0.00,1,24.72
openinvestments.biz,biz,172,7317,352,100,13,0,0,0,9,3,0.00,1,1.0
quatrum.io,io,99,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
crypto-source.org,org,362,14597,128,79.17,24,4,0,1,23,2,0.00,-1,0.86
fund-spot.com,com,13,-1,-1,50,2,9,0,1,0,0,0.00,1,150.0
tristarcrypto.com,com,14,-1,-1,66.67,3,0,0,0,0,0,0.00,-1,10.0
investhourtrade.info,info,10,-1,-1,100,1,0,0,0,0,0,0.00,1,2.0
billion-instant.club,club,18,-1,-1,100,2,0,0,0,0,0,0.00,1,28.0
technopark.land,land,5,90,7,100,1,0,0,0,4,0,0.00,0,21.0
finsatellite.com,com,391,65903,949,85.71,7,758,0,1,2,2,0.00,1,0.5
inter-link.ltd,ltd,9,2400,52,100,1,0,0,0,4,0,0.00,0,3.1
hourlynew.com,com,109,7993,563,100,7,44,0,1,9,0,0.00,1,4.5
grandbitcoin.club,club,25,6460,321,75,4,0,0,0,6,0,0.00,1,25.92
ez-income.com,com,12,-1,-1,50,2,27,0,1,0,0,0.00,1,30.0
blockcoinvest.com,com,85,-1,-1,-1,-1,657,0,1,0,0,-1,1,55.0
bitfoster.com,com,16,961,18,100,5,0,0,0,9,0,0.00,-1,20.0
bitcloudminer.co,co,137,-1,-1,100,1,0,0,0,0,0,0.00,-1,0.57
bitcinv.com,com,28,-1,-1,66.67,3,1,5,1,0,0,0.00,1,3.6
crypto-hour.info,info,6,-1,-1,100,2,0,0,0,0,0,0.00,1,44.0
hot-spend.com,com,15,-1,-1,50,2,3,0,1,0,0,0.00,1,70.0
tripplecoin.com,com,19,20,2,50,2,0,0,0,0,0,0.00,0,3.0
shavainvest.com,com,182,5790,233,80,10,6,0,0,11,1,0.00,1,1.0
thecircle.world,world,63,9560,127,0,1,0,0,0,0,0,0.00,1,8.0
btc-automatic.trade,trade,6,-1,-1,100,2,0,0,0,0,0,0.00,1,33.0
speed-fund.club,club,6,-1,-1,100,2,0,0,0,0,0,0.00,1,120.0
bitquantum.biz,biz,28,7489,431,88.89,9,0,0,0,12,0,0.00,1,38.4
instant-gold.com,com,16,-1,-1,50,2,10,0,1,0,0,0.00,1,140.0
hourtrader.biz,biz,6,703,35,100,1,0,0,0,3,0,0.00,1,26.64
coin-commerce.com,com,11,-1,-1,50,2,7,4,1,0,0,0.00,1,30.0
make-instant.club,club,6,-1,-1,100,2,0,0,0,0,0,0.00,1,30.0
instant-coin.info,info,6,-1,-1,100,2,0,0,0,0,0,0.00,1,27.0
investbtcgreen.com,com,49,-1,-1,100,1,61,1,1,0,0,0.00,1,30.0
kiba-trade.io,io,25,-1,-1,66.67,3,0,0,0,3,0,0.00,-1,1.3
platinam.org,org,36,-1,-1,80,5,0,0,1,1,0,0.00,1,3.0
bitwam.biz,biz,34,380,16,100,2,0,0,0,0,0,0.00,-1,-1
better-paid.info,info,7,-1,-1,100,2,0,0,0,0,0,0.00,1,45.0
ex-hash.com,com,114,5983,31,100,2,757,0,1,5,0,0.00,-1,0.79
midas-earnings.com,com,1,-1,-1,100,1,0,0,0,0,0,0.00,1,11.2
firstether-invist.com,com,163,-1,-1,100,2,0,0,0,0,0,0.00,-1,0.5
Hours-bit.win,win,7,-1,-1,100,1,0,0,0,0,0,0.00,1,30.0
strong-bitcoin.com,com,12,-1,-1,50,2,10,5,1,0,0,0.00,1,55.0
expert-profit.com,com,10,-1,-1,50,2,25,0,1,0,0,0.00,1,88.0
bitcoin-core.biz,biz,12,-1,-1,66.67,3,0,0,0,0,0,0.00,0,7.0
realestatemarkets.net,net,93,25992,570,77.78,9,741,0,1,4,1,0.00,1,0.7
ai-btctrading.com,com,9,-1,-1,75,4,233,3,1,0,0,0.00,0,2.5
btcintra.com,com,13,-1,-1,100,2,4,0,1,0,0,0.00,0,20.0
btckingcoin.com,com,29,-1,-1,100,1,40,8,0,0,0,0.00,0,1.1
instant-hour.info,info,5,-1,-1,100,2,0,0,0,0,0,0.00,1,39.0
special-coin.bid,bid,5,-1,-1,100,2,0,0,0,0,0,0.00,1,33.0
skylake7.biz,biz,22,-1,-1,100,1,0,0,1,0,0,0.00,1,7.0
live-earning.com,com,10,-1,-1,50,2,21,0,1,0,0,0.00,1,55.0
tcc-company.global,global,48,10487,250,100,2,3,0,1,6,0,0.00,1,2.1
bitpremium.club,club,10,-1,-1,100,1,0,0,0,0,0,0.00,-1,0.14
2fasthyip.com,com,3,-1,-1,100,1,16,0,1,3,0,0.00,1,20.0
oil-fund.trade,trade,6,-1,-1,100,2,0,0,0,0,0,0.00,1,30.0
criptocoin.biz,biz,12,735,33,87.5,8,0,0,0,2,0,0.00,0,7.0
jpcrypts.com,com,75,28836,142,66.67,3,754,0,0,1,0,0.00,1,2.2
livemoney.biz,biz,81,40,4,100,1,0,0,0,1,0,0.00,1,9.0
mx-trading.bid,bid,6,-1,-1,100,2,0,0,0,0,0,0.00,0,15.0
micro-bit.club,club,7,-1,-1,100,2,0,0,0,0,0,0.00,1,28.0
bit-perfect.info,info,7,-1,-1,100,2,0,0,0,0,0,0.00,1,72.0
generalspend.com,com,12,-1,-1,100,1,26,5,1,0,0,0.00,1,140.0
sprintcoin.org,org,28,-1,-1,100,2,0,0,0,4,0,0.00,0,1.2
investim.biz,biz,32,2510,63,77.78,9,0,0,0,5,0,0.00,1,0.8
millonario-invest.com,com,76,-1,-1,100,1,1,0,0,0,0,0.00,1,11.0
ideal-cash.com,com,13,-1,-1,100,1,15,2,1,0,0,0.00,1,50.0
russianfinance.ru,ru,13,-1,-1,100,1,0,0,0,0,0,0.00,0,3.0
cloudrushcoins.trade,trade,30,-1,-1,66.67,3,0,0,1,0,0,0.00,1,6.0
cake-bit.info,info,7,-1,-1,100,2,0,0,0,0,0,0.00,1,29.0
online-bit.info,info,7,-1,-1,100,2,0,0,0,0,0,0.00,1,34.4
today-income.com,com,12,-1,-1,100,1,53,2,1,0,0,0.00,1,140.0
bitharvest.net,net,10,-1,-1,100,1,0,0,0,0,0,0.00,-1,5.0
earnhourly.biz,biz,10,683,37,100,1,0,0,0,3,0,0.00,1,36.0
ehasher.com,com,281,18394,1235,100,10,15,0,1,9,0,0.00,1,3.33
swisshyip.com,com,5,-1,-1,100,1,0,0,0,4,0,0.00,1,200.0
wmfund.net,net,329,-1,-1,-1,-1,0,0,1,1,0,-1,-1,777
digital-lucky.info,info,5,-1,-1,100,2,0,0,0,0,0,0.00,1,37.0
pvp-bit.club,club,7,-1,-1,100,2,0,0,0,0,0,0.00,1,44.0
instantlymoney.com,com,10,-1,-1,100,1,23,1,1,0,0,0.00,1,88.0
amerty.cc,cc,28,205,3,100,2,0,0,0,0,0,0.00,-1,2.0
bitgroup.trade,trade,171,107729,805,100,10,729,0,0,8,2,0.00,1,1.0
bitzz.io,io,108,2907,75,100,7,0,0,0,3,0,0.00,1,4.8
lucky-christmas.com,com,1,10,1,100,1,0,0,0,3,0,0.00,0,90.0
coinello.biz,biz,14,261,12,100,1,0,0,0,3,0,0.00,-1,7.0
withdraw-bit.online,online,76,-1,-1,100,2,0,0,0,0,0,0.00,1,50.0
logic-money.info,info,5,-1,-1,100,2,0,0,0,0,0,0.00,1,29.0
bitbalance.cc,cc,5,370,15,100,1,0,0,0,2,0,0.00,1,25.0
frolicdeal.com,com,162,1779,62,100,1,0,0,0,1,0,0.00,1,2.0
bitreward.biz,biz,88,772,23,100,1,19,4,0,4,0,0.00,1,6.0
digitalcoinfortune.com,com,642,6693,175,42.86,7,756,0,1,14,2,30.00,1,0.8
pot-bit.win,win,5,-1,-1,100,1,0,0,0,0,0,0.00,0,20.0
big-fund.bid,bid,6,-1,-1,100,1,0,0,0,0,0,0.00,1,28.0
btcmines.biz,biz,198,-1,-1,50,4,8,0,1,11,0,0.00,1,35.0
safe-luck.com,com,11,-1,-1,100,1,17,0,1,0,0,0.00,1,80.0
hercules.cc,cc,35,2441,136,100,1,0,0,0,0,0,0.00,1,5.0
coin-style.com,com,10,-1,-1,100,1,28,4,1,0,0,0.00,1,60.0
verfordfinance.com,com,4,706,36,100,3,1,0,1,1,0,0.00,1,10.0
bitsimple.online,online,15,-1,-1,100,1,4,0,1,0,0,0.00,0,8.0
cryptoland.fund,fund,265,-1,-1,-1,-1,0,0,0,1,1,-1,-1,-1
hash-x.io,io,60,21,2,100,3,0,0,0,8,0,0.00,-1,2.5
auto-bit.site,site,72,-1,-1,100,2,0,0,0,0,0,0.00,1,150.0
hour-lucky.info,info,6,-1,-1,100,2,0,0,0,0,0,0.00,1,27.0
roi-coin.trade,trade,7,-1,-1,100,2,0,0,0,0,0,0.00,1,36.0
bitelectron.club,club,32,-1,-1,100,1,0,0,0,0,0,0.00,1,12.5
btc-instant.eu,eu,71,-1,-1,100,1,0,0,0,0,0,0.00,-1,30.0
ubliex.com,com,28,2567,82,85.71,7,0,0,0,6,0,0.00,1,5.04
cryptoweb.cc,cc,9,1125,73,66.67,3,0,0,0,0,0,0.00,1,12.0
cashberytrading.com,com,298,12347,109,50,2,0,0,0,5,5,0.00,-1,-1
foreximperial.com,com,7,156,9,100,1,0,0,0,2,0,0.00,1,0.96
minelend.com,com,67,-1,-1,-1,-1,2,0,1,0,0,-1,0,1.0
petroleum-invest.ru,ru,21,-1,-1,100,1,0,0,0,0,0,0.00,-1,3.1
deposit-bit.online,online,7,-1,-1,100,2,0,0,0,0,0,0.00,1,50.0
bit-lucky.win,win,7,-1,-1,100,2,0,0,0,0,0,0.00,1,72.0
bitlender.net,net,28,-1,-1,100,2,0,0,0,0,0,0.00,-1,-1
earnbit.cc,cc,124,-1,-1,-1,-1,48,1,1,0,0,-1,1,600.0
sisensefavor.com,com,43,-1,-1,100,1,1,0,0,0,0,0.00,-1,1.43
jet-bitcoin.com,com,10,-1,-1,100,1,2,0,1,0,0,0.00,1,150.0
earnmagnet.com,com,11,-1,-1,100,1,17,0,1,0,0,0.00,1,80.0
bitgenus.com,com,9,-1,-1,100,1,0,0,0,0,0,0.00,1,15.0
symhyip.com,com,3,-1,-1,100,1,0,0,0,4,0,0.00,1,6.6
rankinvest.world,world,167,1954,26,-1,-1,19,0,1,1,0,-1,1,15.6
maximumhyip.com,com,85,34925,50,84.21,19,1,0,0,14,0,0.00,1,95.0
depositbitcoin.info,info,5,-1,-1,100,1,0,0,0,0,0,0.00,1,2.0
bit-hour.online,online,7,-1,-1,100,2,0,0,0,0,0,0.00,1,45.0
trusty-fund.bid,bid,7,-1,-1,100,2,0,0,0,0,0,0.00,1,32.0
safe-bit.info,info,7,-1,-1,100,2,0,0,0,0,0,0.00,1,31.0
trunbit.com,com,6,-1,-1,100,1,0,0,0,0,0,0.00,1,25.0
Dr-Bitcoin.biz,biz,13,30,2,100,1,0,0,0,4,0,0.00,0,5.0
million-bit.bid,bid,7,-1,-1,100,2,0,0,0,0,0,0.00,1,72.0
trusty-invest.info,info,7,-1,-1,100,2,0,0,0,0,0,0.00,1,30.0
trust-cash.com,com,75,-1,-1,100,1,147,0,1,0,0,0.00,1,40.0
automatix.top,top,54,4567,109,100,1,0,0,0,3,0,0.00,1,2.0
ico-master.com,com,27,14650,148,100,1,0,0,0,3,1,0.00,1,777
tudor-games.org,org,64,48062,319,100,3,0,0,1,3,1,0.00,-1,0.71
puracash.biz,biz,12,2191,136,100,3,0,0,0,2,0,0.00,1,52.8
forexcoin.io,io,55,-1,-1,66.67,3,0,0,0,0,0,0.00,0,1.11
bit-fast.com,com,7,504,15,100,1,0,0,0,0,0,0.00,1,15.0
x-btc.in,in,16,-1,-1,100,1,0,0,0,0,0,0.00,1,12.1
coolinvest.pw,pw,10,-1,-1,100,1,3,0,1,0,0,0.00,1,18.5
delta-profits.com,com,11,-1,-1,100,1,12,1,1,0,0,0.00,1,50.0
