url,zone,days,total invested,deposits number,TopListPrc,monitors number,design,text,licence,forums,reviews,listings,firstLap,plans
sequelon.biz,biz,45,35477,798,82.61,23,0,0,1,17,2,10,1,3
anterius.net,net,45,31223,1072,19.05,42,0,20,1,32,20,3,0,4
jointcounter.bid,bid,45,26431,489,73.68,19,750,178,1,12,1,0,1,1.5
topbitcapital.com,com,45,11505,138,87.5,8,0,0,1,4,1,0,1,4.08
reflexion.ltd,ltd,45,9570,49,100,6,753,529,1,4,1,0,1,3
omegarf.com,com,45,8250,303,-1,-1,0,0,1,10,0,-1,-1,1
timeless5.com,com,45,8246,82,71.43,7,0,0,0,14,5,0,-1,5
uhourly.com,com,45,8162,416,91.67,12,9,1,1,5,0,0,1,96
profitlucky.com,com,45,7131,67,100,12,16,48,1,8,2,0,1,9.29
wta.fund,fund,45,6956,219,-1,-1,0,0,1,0,0,-1,1,2
cryptofam.trade,trade,45,4498,108,100,1,0,0,1,0,0,0,-1,3
coinsgo.biz,biz,45,3344,254,100,11,2,0,1,6,0,0,1,7.2
fx-capital.club,club,45,3114,65,100,3,757,507,1,0,0,0,1,34.56
ganpart.com,com,45,3075,62,0,1,0,0,0,0,0,0,1,27
83bit.io,io,45,2841,34,100,8,10,38,0,5,0,0,0,2.75
maginvest.co,co,45,2799,25,100,3,0,0,0,9,0,0,0,0.75
btc-farm.com,com,45,1771,27,83.33,12,0,0,0,13,1,0,0,2
trigon-agro.co,co,45,1452,76,100,1,676,293,1,1,0,0,1,1.2
homecoin.biz,biz,45,1437,48,-1,-1,0,0,0,0,0,-1,-1,36
bitpartner.biz,biz,45,1338,32,100,1,0,0,0,0,0,0,-1,5
secure-einvest.com,com,45,980,39,83.33,18,744,164,1,9,0,0,-1,2.3
biginvest.xyz,xyz,45,904,21,16.67,6,0,2,0,19,1,453,-1,4
the-gucci.com,com,45,720,5,71.43,7,4,0,1,8,6,0,0,100
blackdiamond1.com,com,45,510,11,100,5,43,0,1,5,0,0,-1,3.57
thehighstreetinvestment.net,net,45,491,34,100,2,0,0,0,0,0,0,1,35.52
palermo-invest.com,com,45,322,2,-1,-1,18,0,1,0,0,-1,1,12
cryptomines.biz,biz,45,285,4,100,1,0,0,0,0,0,0,-1,-1
kiribati-invest.com,com,45,211,3,85.71,14,0,0,0,3,0,0,-1,10
rosevalley.cf,cf,45,173,7,100,1,0,0,0,0,0,0,1,55.2
bitiel.cc,cc,45,167,3,100,1,0,0,0,0,0,0,-1,-1
life-technologies.biz,biz,45,-1,-1,100,1,4,2,1,2,0,0,1,1.2
luckyshark.org,org,45,-1,-1,100,2,0,0,0,0,2,0,0,1.9
gornen.com,com,45,-1,-1,-1,-1,0,0,0,7,0,-1,-1,-1
flertol.com,com,45,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1
atlant.llc,llc,45,-1,-1,100,1,0,0,1,7,0,0,0,0.7
ethrevolution.io,io,45,-1,-1,-1,-1,0,0,1,2,0,-1,-1,1
iqtrade.ltd,ltd,45,-1,-1,50,2,2,0,0,0,1,0,1,5
dogetube.cc,cc,45,-1,-1,-1,-1,1,0,0,1,0,-1,1,10
wealthfund.biz,biz,45,-1,-1,100,1,4,3,1,6,0,0,1,72
lumcash.com,com,45,-1,-1,-1,-1,0,0,0,9,0,-1,-1,-1
visionvert.pro,pro,45,-1,-1,100,1,51,0,0,0,0,0,-1,-1
wind-mining.net,net,45,-1,-1,100,2,0,0,0,0,0,0,0,1.5
forexlincs.com,com,45,-1,-1,100,2,0,0,0,0,0,0,1,1
novainvest.expert,expert,45,-1,-1,100,2,0,0,0,0,0,0,0,50
river-flow.biz,biz,44,47798,955,88.89,9,1,0,1,7,2,0,1,30
365hourly.com,com,44,38795,1148,86.36,22,0,135,1,18,2,0,1,18.48
tree7.cc,cc,44,27040,412,100,5,0,0,0,1,0,0,-1,3
machotrader.com,com,44,13138,73,66.67,3,0,0,0,0,0,0,1,7.5
trade-brokers.net,net,44,8952,105,100,4,753,535,1,1,0,0,1,1.5
inflexcapital.com,com,44,8680,17,8.33,24,0,0,0,12,13,1,-1,1.43
procapitus.biz,biz,44,5483,418,90.91,11,0,7,1,11,0,0,0,1.43
cypiocredit.com,com,44,4881,106,100,1,0,0,0,3,0,0,1,2.1
cryptogrand.com,com,44,3845,105,80,10,0,0,0,8,0,0,1,12
midlucky.com,com,44,2465,39,100,5,748,351,1,0,2,0,1,2
lifebit.io,io,44,2287,11,100,3,0,0,0,1,0,0,-1,1.5
crynomore.net,net,44,835,37,100,6,4,2,1,3,0,0,1,17.86
bitgoldmining.com,com,44,586,23,100,4,0,0,0,7,0,0,-1,1.6
glascapitalinc.com,com,44,515,15,100,9,1,0,1,15,1,0,1,0.6
arbitrade.pro,pro,44,486,8,0,3,2,0,0,0,2,159,1,25.21
billionaireprofit.com,com,44,410,19,83.33,12,0,0,0,12,0,0,1,2
cashleader.biz,biz,44,230,7,62.5,8,0,0,0,7,0,0,-1,3
nmgroup.hk,hk,44,200,1,100,3,0,0,0,3,1,0,0,0.55
maximus-group.io,io,44,160,14,100,2,0,0,0,0,0,0,-1,4
conico.io,io,44,-1,-1,100,1,0,0,0,1,2,0,1,1.2
adturbine.org,org,44,-1,-1,-1,-1,1,0,0,1,0,-1,1,50
over-bonus.ru,ru,44,-1,-1,100,1,11,0,0,0,0,0,-1,2.67
activecrypto.online,online,44,-1,-1,33.33,3,0,0,0,0,0,10,0,1.5
target-money.com,com,44,-1,-1,40,5,0,0,1,12,6,0,-1,2.5
lucroi.com,com,44,-1,-1,25,4,4,4,1,7,0,20,1,4
invest-office.top,top,44,-1,-1,100,1,3,0,0,1,1,0,1,12
berryfarm.site,site,44,-1,-1,-1,-1,4,0,0,1,0,-1,-1,-1
crybottrade.com,com,44,-1,-1,100,1,0,0,1,3,0,0,1,1
longtrade.ru,ru,44,-1,-1,-1,-1,1,0,1,3,0,-1,0,1
aversis.net,net,44,-1,-1,-1,-1,0,0,0,1,0,-1,1,20
thehashstreets.com,com,44,-1,-1,100,1,0,0,0,3,0,0,0,3
bitages.com,com,44,-1,-1,100,2,0,0,0,0,0,0,-1,7
bitwhale.biz,biz,44,-1,-1,100,1,0,0,0,0,0,0,-1,1
fundstonetrade.com,com,43,261641,1695,90,10,749,261,1,3,1,0,1,3
giotrade.cc,cc,43,95885,816,100,6,750,172,1,9,0,0,1,97.44
ai-trader.org,org,43,39314,79,27.27,11,0,0,0,13,6,844,1,1
tokenlogic.co,co,43,20553,41,82.35,17,0,1,1,4,7,0,0,3
bitcrich.com,com,43,18742,335,100,4,724,81,1,10,0,0,1,1.5
btchash.io,io,43,15991,329,100,2,3,0,0,0,0,0,-1,3.84
tradex.top,top,43,12526,229,66.67,3,0,0,0,3,0,0,1,2
runalinx.org,org,43,12352,88,100,2,0,0,0,0,0,0,0,3
oscarbit.com,com,43,11694,119,84.62,13,0,0,0,9,0,0,1,5
fxraise.com,com,43,11203,211,75,20,0,0,1,7,10,0,1,2
skynetsystems.ltd,ltd,43,9173,102,100,2,0,0,0,3,0,0,0,2.5
maxi-bit.com,com,43,7055,85,60.71,28,11,0,0,11,17,99,0,3.3
get-hour.com,com,43,6868,427,11.76,17,0,0,1,16,3,345,1,29.76
bitquant.xyz,xyz,43,5879,279,83.33,6,0,0,0,10,0,0,1,36
vioxofinance.com,com,43,5419,60,83.33,6,748,316,1,3,0,0,1,0.5
ultimate-margin.com,com,43,4762,66,60,15,3,3,1,15,4,0,1,2
latypay.com-L700007,com-L700007,43,4721,61,60,5,3,3,0,0,4,0,1,15
alt-universe.pro,pro,43,2949,78,37.5,8,0,0,1,7,3,154,1,2.2
bith.io,io,43,2396,38,100,2,0,0,0,0,0,0,1,3.6
royal-coins.com,com,43,1873,111,100,6,0,0,0,4,0,0,1,36
bitradeo.com,com,43,1669,6,100,3,1,3,0,3,0,0,1,5.88
titanmine.net,net,43,1448,20,-1,-1,0,0,0,0,0,-1,-1,10
asiapacificgasoil.com,com,43,1193,46,85.71,7,0,0,0,6,0,0,0,3
cryptontrade.net,net,43,1130,7,100,1,0,7,1,1,0,0,0,5
exgains.com,com,43,1100,12,100,8,10,5,1,16,0,0,1,1
bitzilla.io,io,43,1078,15,100,2,0,0,1,0,0,0,1,3.84
cointexbit.net,net,43,875,14,100,3,730,331,1,0,0,0,-1,0.71
blackcash.org,org,43,720,14,100,1,0,0,0,0,0,0,-1,3
iwex.cc,cc,43,509,43,100,8,0,0,0,18,2,0,-1,1
exotika.io,io,43,490,18,50,2,758,587,1,1,0,49,1,6
retirement-purse.com,com,43,330,12,86.67,15,4,20,1,12,0,0,-1,1.3
coincash.biz,biz,43,280,7,100,2,0,0,0,0,0,0,0,3.12
highyieldinvestmentprogram.biz,biz,43,212,13,76.92,13,751,509,1,9,0,0,1,2.1
bitways.biz,biz,43,207,3,100,2,0,0,0,0,0,0,1,7.99
bravex.top,top,43,150,2,100,2,751,117,1,9,0,0,1,0.7
arkinv.company,company,43,104,4,100,1,0,0,0,0,0,0,0,0.5
kitty-boom.com,com,43,102,20,60,10,0,0,1,2,5,49,1,11
trustprofit.bid,bid,43,90,4,100,2,748,191,1,10,0,0,1,1.15
tradebot.me,me,43,85,1,100,2,1,0,1,18,0,0,1,5
legend-birds.com,com,43,30,4,100,1,0,0,0,0,0,0,0,2
rich-lab.com,com,43,10,1,100,4,2,0,1,2,3,0,-1,12
interglobal.club,club,43,10,1,100,1,0,0,0,1,0,0,0,2.5
monex-capital.com,com,43,10,1,100,1,0,0,1,0,0,0,1,2
investmenteye.net,net,43,10,1,100,3,0,0,0,2,0,0,0,1
rotatingdonation.fund,fund,43,-1,-1,-1,-1,0,0,0,0,0,-1,1,27
mining-farm.info,info,43,-1,-1,-1,-1,0,0,0,1,0,-1,1,10
polza.fun,fun,43,-1,-1,-1,-1,3,0,0,1,0,-1,1,50
bicash.cc,cc,43,-1,-1,80,5,8,34,1,6,0,15,1,11
we-pay-every-day.com,com,43,-1,-1,100,3,0,0,1,16,1,0,1,2.5
nikinvesting.com,com,43,-1,-1,-1,-1,14,8,1,3,0,-1,0,3
cryptodiamond.tech,tech,43,-1,-1,100,3,0,54,1,0,0,0,1,1.07
dogemaker.org,org,43,-1,-1,0,1,0,0,0,4,0,0,-1,2.5
cryptovilla.io,io,43,-1,-1,88.89,9,0,0,0,9,4,0,-1,-1
apexx-capital.com,com,43,-1,-1,100,1,0,0,0,0,0,0,1,2
tradegocapital.com,com,43,-1,-1,-1,-1,0,0,0,2,0,-1,0,115
sportbetteam.com,com,43,-1,-1,100,2,1,0,1,7,1,0,1,1.1
sisensefavor.com,com,43,-1,-1,100,1,1,0,0,0,0,0,-1,1.43
bitroyal.net,net,43,-1,-1,100,1,0,0,0,0,0,0,-1,3.5
fortunext.net,net,42,288644,2156,92.59,27,0,0,1,19,1,0,1,1.25
nobleddos.com,com,42,77887,472,83.33,18,1,0,1,5,0,0,1,4.5
anrom.trade,trade,42,68750,1036,100,7,758,0,1,19,0,0,1,2
binghours.com,com,42,68345,3171,93.33,15,16,2,1,9,1,0,1,26.16
profitex.club,club,42,52469,736,84.62,13,0,0,0,6,2,0,1,1.75
hourcycles.com,com,42,46883,1936,80,20,2,17,1,8,2,0,1,25.92
qoptagroup.com,com,42,41296,122,80,15,1,0,0,5,6,0,1,1.2
capwardbull.com,com,42,13019,84,47.06,17,0,0,1,11,6,2,1,5
coinrun.com,com,42,8471,127,63.64,11,1,0,0,2,4,114,1,2
crypto-quorum.com,com,42,7530,66,77.78,9,1,0,1,10,1,0,-1,5.5
winright.biz,biz,42,6305,122,-1,-1,0,0,1,4,3,-1,1,4.25
algocoins.net,net,42,4764,332,85.71,7,0,0,1,7,0,0,1,36
icohourly.com,com,42,4607,302,100,8,13,4,1,8,0,0,1,45.12
coinspid.com,com,42,4568,369,100,12,55,21,1,6,1,0,1,7.2
pokecoin.online,online,42,3382,71,100,6,43,32,1,10,1,0,1,24.96
miningeco.com,com,42,3104,33,91.67,12,2,4,1,6,2,0,0,2.5
uniontrade.net,net,42,2656,87,75,4,0,0,0,0,0,0,0,2
bestinvestments.group,group,42,2561,75,88.89,18,0,0,0,8,0,0,1,12
baytree-engineering.com,com,42,2223,84,100,1,0,0,0,3,0,0,1,20.64
btchour.biz,biz,42,1803,146,100,10,4,0,1,8,0,0,1,7.2
royal-bet.org,org,42,1270,60,66.67,3,0,0,0,0,0,0,1,7
sports-profit.com,com,42,1225,109,100,1,0,0,0,0,0,0,-1,2
cryptonizer.cc,cc,42,1192,74,15.79,19,3,2,1,32,2,697,1,1.44
enzoinvest.com,com,42,1111,100,100,1,750,492,1,4,0,0,1,1
bettr.cc,cc,42,274,9,100,2,1,0,0,7,0,0,1,7.5
stability-tower.com,com,42,200,2,0,9,25,35,1,17,1,10,1,15
marblebtc.com,com,42,100,1,100,2,0,0,1,2,0,0,-1,2.4
ctbank.ltd,ltd,42,10,1,80,5,8,0,1,3,0,0,-1,4.29
bitminecenter.com,com,42,-1,-1,0,2,1,0,1,0,1,49,0,1.2
liteland.io,io,42,-1,-1,100,2,0,6,0,10,2,0,1,12
arbitrages.space,space,42,-1,-1,100,3,13,5,1,4,1,0,1,1.15
troninvest.io,io,42,-1,-1,66.67,3,0,1,1,6,1,0,-1,3
sportline.pro,pro,42,-1,-1,90,10,0,0,0,1,7,0,0,1.3
caribbean-asia.com,com,42,-1,-1,50,4,0,0,1,2,3,0,1,0.9
luckystar.website,website,42,-1,-1,-1,-1,0,0,1,1,0,-1,1,4.88
synergy-industry.com,com,42,-1,-1,100,1,0,0,1,2,0,0,0,0.6
rocketmoney.me,me,42,-1,-1,100,1,0,0,1,2,0,0,0,0.5
xtane.trade,trade,42,-1,-1,-1,-1,234,16,1,0,0,-1,1,28.8
exa-finace.bid,bid,42,-1,-1,100,1,0,0,0,0,0,0,1,29
payegold.net,net,42,-1,-1,66.67,3,69,4,1,0,0,0,-1,0.5
bown-paying.bid,bid,42,-1,-1,100,2,0,0,0,0,0,0,1,50
coiner.cc,cc,42,-1,-1,66.67,3,0,0,0,0,0,0,1,9.6
cryptohonest.com,com,42,-1,-1,100,2,0,0,0,0,0,0,0,5
newbitway.com,com,42,-1,-1,100,2,6,0,1,0,0,0,-1,7
laxaplus.com,com,41,59144,2329,100,2,0,0,0,4,0,0,1,4.25
ellaos.com,com,41,55163,550,77.14,35,2,0,0,19,19,0,1,15
aihourcoins.com,com,41,49632,3836,4.76,21,3,0,1,17,2,359,1,35.04
hourinstant.com,com,41,48163,2276,75,12,20,0,1,16,0,0,1,35.76
invest-vision.net,net,41,31493,386,100,4,0,0,0,4,1,0,0,1.5
hourlyinc.com,com,41,30926,1443,66.67,12,1,0,1,13,0,0,1,26.4
maxipaid.biz,biz,41,23312,356,78.26,23,1,0,1,10,1,0,1,4
euroinsider.cc,cc,41,21780,166,75,4,0,0,0,0,0,0,0,2
mateinvest.com,com,41,19629,88,17.39,23,0,0,0,19,2,164,1,3
exprobit.biz,biz,41,12644,477,75,16,0,0,1,6,1,0,1,2.5
myntbase.com,com,41,11780,56,57.14,7,1,7,0,14,3,948,-1,2
sanaata.com,com,41,10138,122,72.22,18,754,542,1,6,5,0,1,2.1
hourlybase.com,com,41,9783,761,100,11,3,2,1,7,1,0,1,7.2
proinvest.io,io,41,9655,478,100,2,0,0,0,4,0,0,1,2.4
nordshipping.com,com,41,9174,177,88.89,9,757,0,1,10,0,0,1,0.55
argustrade.group,group,41,7780,75,38.46,13,3,1,1,21,4,1,-1,0.71
estatein.io,io,41,6905,48,83.33,6,1,0,1,18,1,0,1,1
bitarc.biz,biz,41,6473,131,84.62,13,3,0,1,7,4,0,1,5
latypay.com-L800008,com-L800008,41,4721,61,50,4,2,0,0,0,4,0,-1,2
bitellion.com,com,41,4475,43,76.19,21,13,0,1,12,0,0,0,3
bittradeuk.com,com,41,3571,167,100,1,0,0,0,3,0,0,1,98.4
phoenix8.top,top,41,3413,39,66.67,9,0,0,1,4,5,0,-1,2
trade-haven.biz,biz,41,3314,264,66.67,3,1,0,1,2,0,0,1,2
bituniverse.io,io,41,3084,10,100,1,0,0,0,0,0,0,-1,10
profitowls.cc,cc,41,2846,26,85.71,7,0,0,0,5,3,0,0,1
crypton.limited,limited,41,2680,24,50,2,0,2,0,0,0,0,1,31.2
scrooge.ventures,ventures,41,2613,45,100,7,0,0,1,10,1,0,0,4.25
nexusmine.net,net,41,1639,20,100,1,0,0,0,6,1,0,-1,16
leaderbit.biz,biz,41,1380,32,100,2,0,0,0,0,0,0,1,12
biopharmashares.com,com,41,1147,18,57.14,7,1,0,0,18,1,0,-1,2.5
crypticbrokers.com,com,41,1030,22,66.67,3,2,0,1,4,0,0,1,4.7
alfa-capital.asia,asia,41,982,12,25,8,1,0,0,13,5,1,-1,0.57
usdsolve.com,com,41,886,21,50,10,17,0,1,12,6,170,1,5
changepro.io,io,41,801,15,75,4,0,0,0,2,1,0,-1,7
automaticbitcome.com,com,41,669,8,100,1,0,0,1,4,0,0,0,5.04
antiques-plus.com,com,41,500,12,33.33,3,4,0,1,1,3,0,1,1.1
zalmant.com,com,41,430,35,100,1,0,0,0,3,0,0,1,74.4
pro-fitshop.com,com,41,297,33,60,5,0,0,1,1,1,0,1,1
calvaryfinance.com,com,41,240,12,80,10,0,0,0,6,0,0,0,3
gaiaassets.com,com,41,240,4,100,2,0,0,0,0,0,0,-1,3.57
trident.live,live,41,90,2,100,1,0,0,0,0,0,0,0,1.5
en.idea4money.com,idea4money,41,70,3,66.67,3,0,0,0,7,0,0,1,2.1
winday.club,club,41,25,1,75,4,0,0,0,2,0,0,-1,-1
neuro-deep.com,com,41,-1,-1,0,1,0,0,1,0,0,20,1,4
bit-magic.website,website,41,-1,-1,-1,-1,3,3,0,0,0,-1,1,25
pumpdump.net,net,41,-1,-1,100,1,0,0,0,0,0,0,-1,-1
doubler.today,today,41,-1,-1,-1,-1,0,0,0,1,0,-1,1,100
dubairvshares.com,com,41,-1,-1,-1,-1,0,0,0,1,0,-1,1,50
money4cloud.com,com,41,-1,-1,100,1,0,0,0,8,1,0,0,3
goldbkk.com,com,41,-1,-1,-1,-1,0,0,0,3,0,-1,0,2
my5percent.com,com,41,-1,-1,50,2,7,6,1,0,0,0,-1,5
crypamaze.com,com,41,-1,-1,-1,-1,9,13,1,0,0,-1,-1,50
safbid.com,com,41,-1,-1,-1,-1,4,0,1,0,0,-1,-1,2
invest-profit-money.ru,ru,41,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
gpumining.online,online,41,-1,-1,100,1,0,0,0,1,0,0,-1,-1
monoinvest.com,com,41,-1,-1,50,2,0,0,0,0,0,0,0,1
mfj-incorporated.com,com,41,-1,-1,100,3,0,0,0,0,0,0,1,20
betandearn.biz,biz,40,77681,1675,75,16,13,0,1,17,2,0,1,777
tvorim-dobro.cc,cc,40,68234,412,100,4,0,0,0,9,0,0,1,4.44
etherfund.biz,biz,40,51635,703,-1,-1,0,0,0,1,0,-1,1,5.2
bitways.io,io,40,15663,705,72.73,11,7,55,1,10,2,0,1,24
24paycoin.com,com,40,7752,486,34.48,29,14,0,1,18,4,225,1,25.92
rizett.com,com,40,6358,139,100,12,4,1,1,7,0,0,1,1.5
oceansbit.co,co,40,5157,24,75,4,0,0,0,4,0,0,1,6
bitwiden.biz,biz,40,4818,378,100,10,3,18,1,6,0,0,1,7.2
bitroxa.com,com,40,3726,129,100,1,0,0,0,4,0,0,1,10.08
yumburger.fun,fun,40,3700,62,100,7,754,124,1,12,0,0,1,2.1
randomprofit.biz,biz,40,3528,50,100,10,0,1,1,9,0,0,1,0.5
bit-next.com,com,40,2367,40,60,10,0,0,1,18,1,0,-1,5
cryptocastle.trade,trade,40,1685,55,100,2,0,0,0,5,0,0,1,2.1
tradelinkcapital.co,co,40,1513,5,100,1,5,5,1,3,0,0,1,2.1
hourlystars.com,com,40,1229,91,100,7,17,0,1,3,0,0,1,72
fovarex.com,com,40,1021,32,83.33,6,752,168,1,9,0,0,1,1.5
echocapital.biz,biz,40,1012,21,100,6,749,170,1,5,0,0,1,4
cryptokings.ltd,ltd,40,869,17,87.5,8,2,0,1,18,0,0,-1,2.5
perfect-capital.biz,biz,40,618,17,100,3,687,151,1,12,1,0,0,2.1
alendoo.io,io,40,420,3,60,5,0,0,0,1,3,0,-1,-1
jynxtrade.com,com,40,300,17,100,5,5,0,1,1,1,0,0,3.5
invest-express1.biz,biz,40,101,1,100,1,0,0,0,0,0,0,-1,3
partydice.co,co,40,70,7,100,1,0,0,0,0,0,0,1,4
kanockpool.com,com,40,30,1,66.67,3,0,0,0,0,0,0,-1,1.8
atricul.com,com,40,10,1,100,1,8,0,1,0,0,0,-1,4
taxi-magnat.com,com,40,-1,-1,-1,-1,0,0,0,2,0,-1,-1,0.5
neonxa.com,com,40,-1,-1,0,3,49,0,1,0,1,0,1,0.5
townvillage.su,su,40,-1,-1,-1,-1,0,6,0,4,0,-1,-1,-1
hivereck.com,com,40,-1,-1,33.33,3,1,0,0,0,1,110,-1,-1
successcapital.net_old,net_old,40,-1,-1,50,2,4,0,1,2,1,0,1,5
blockforexbank.com,com,40,-1,-1,-1,-1,0,0,0,9,1,-1,0,0.33
investeex.fun,fun,40,-1,-1,-1,-1,10,0,0,0,1,-1,1,20
munsbit.io,io,40,-1,-1,-1,-1,1,8,0,0,0,-1,1,20
truetrading.info,info,40,-1,-1,100,1,0,0,1,0,3,0,0,1
bistro-profit.com,com,40,-1,-1,-1,-1,5,0,1,2,0,-1,1,25
comprehensive-trad.com,com,40,-1,-1,100,1,0,1,1,4,0,0,1,2
imtcash.trade,trade,40,-1,-1,100,1,21,39,1,0,0,0,1,220
fifainv.com,com,40,-1,-1,50,4,15,0,1,3,0,0,-1,2
bitcoininvest.cc,cc,40,-1,-1,80,5,0,5,0,4,0,0,1,7.2
lucrative-depository.com,com,40,-1,-1,66.67,9,0,0,0,0,0,0,1,5
Mbitcoin.trade,trade,40,-1,-1,100,2,0,0,0,0,0,0,1,29
profitshare.ltd,ltd,40,-1,-1,100,1,0,0,0,0,0,0,-1,2
exfund.info,info,40,-1,-1,100,1,0,0,0,0,0,0,1,30
bank-bitcoin.org,org,40,-1,-1,100,1,0,0,0,0,0,0,-1,0.3
investpro.biz,biz,40,-1,-1,100,2,0,0,0,0,0,0,0,0.5
forexciteltd.com,com,40,-1,-1,-1,-1,0,0,0,0,0,-1,1,30
